Table,Sponsoring Institution,Sponsoring Institution Cleaned,SNHAF,City,City Cleaned,Specialty,Specialty Cleaned,Program Code,2025 Quota,2025 Matched,2024 Quota,2024 Matched,2023 Quota,2023 Matched,2022 Quota,2022 Matched,2021 Quota,2021 Matched,2020 Quota,2020 Matched
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Brain Injury Medicine (PM & R),Brain Injury Medicine,1104347F0,1,1,1,1,1,0,1,1,1,1,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Hand Surgery (Plastic Surg),Hand Surgery (Plastic Surgery),1104363F0,2,1,2,2,2,2,2,2,2,2,2,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Addiction Psychiatry,Addiction Psychiatry,1104401F0,2,0,2,0,2,1,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Addiction Psychiatry/Gov Sponsored,Addiction Psychiatry,1104401F1,0,0,1,0,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,1104405F0,1,1,5,5,5,5,0,0,3,3,3,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Consultation-Liaison Psychiatry,Consultation-Liaison Psychiatry,1104409F0,3,1,3,2,3,1,3,0,2,2,2,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Interventional Radiology,Interventional Radiology,1104415F0,2,2,2,2,4,3,4,4,2,2,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Neuroradiology,Neuroradiology,1104423F0,5,5,5,4,5,5,5,5,5,3,5,5
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Surgical Critical Care/Trauma 2 Yr,Surgical Critical Care,1104442F0,7,7,7,7,7,7,7,7,7,7,7,7
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Surgical Oncology,Surgical Critical Care,1104446F0,2,2,2,2,1,1,1,0,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Vascular Surgery,Vascular Surgery,1104450F0,0,0,1,1,0,0,1,1,1,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Thoracic Surgery,Thoracic Surgery,1104460F0,2,2,2,2,2,2,2,2,1,1,2,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pelvic Med and Recon Surg/Urology,Pelvic Medicine and Reconstructive Surgery,1104486F0,0,0,1,1,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pelvic Med and Recon Surg/OB/GYN,Pelvic Medicine and Reconstructive Surgery,1104486F1,0,0,1,1,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Sleep Medicine,Sleep Medicine,1104520F0,3,3,3,1,3,3,3,3,3,3,3,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pain Medicine,Pain Medicine,1104530F0,3,3,3,3,3,3,3,3,2,2,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1104540F0,5,5,4,4,4,4,2,2,2,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Cancer Rehabilitation,Cancer Rehabilitation,1104C34F0,1,1,1,0,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Clinical Ultrasound,Clinical Ultrasound,1104E01F0,2,1,2,1,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Laryngology,Laryngology,1104L01F0,1,0,1,1,1,1,1,0,1,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Emergency Radiology,Emergency Radiology,1104R04F0,2,1,0,0,2,1,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Musculoskeletal Radiology,Musculoskeletal Radiology,1104R26F0,2,1,2,2,2,2,2,0,2,1,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Allergy & Immunology/Internal Medicine or Pediatrics,Allergy & Immunology,1109020F0,2,2,2,2,2,2,2,2,3,3,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Colon and Rectal Surgery,Colon and Rectal Surgery,1109060F0,2,2,2,2,1,1,2,2,2,2,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Emergency Medical Services,Emergency Medical Services,1109112F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Sports Medicine (Fam Med),Sports Medicine,1109127F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Interventional Pulmonology,Interventional Pulmonology,1109138S0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Cardiovascular Disease/3 Yrs,Cardiovascular Disease,1109141F0,6,6,7,7,8,8,6,6,5,5,6,6
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Endocrinology/Clinical,Endocrinology,1109143F0,3,3,3,3,3,3,3,3,3,3,3,3
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Gastroenterology/Clinical,Gastroenterology,1109144F0,4,4,4,4,4,4,4,4,4,4,4,4
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Infectious Disease,Infectious Disease,1109146F0,6,1,6,3,5,5,6,6,5,5,6,4
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Nephrology/Clinical,Nephrology,1109148F0,5,5,5,2,4,4,5,4,4,2,5,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Rheumatology,Rheumatology,1109150F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Interventional Cardiology,Interventional Cardiology,1109152S0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Clinical Cardiac Electrophysiology,Clinical Cardiac Electrophysiology,1109154S0,1,1,1,1,1,1,1,0,0,0,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Hematology and Oncology/Clinical,Hematology and Oncology,1109155F0,11,11,11,11,11,11,11,11,11,11,11,11
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Pulmonary/Critical Care 3 yr,Pulmonary Critical Care,1109156F0,6,6,6,6,5,5,5,5,6,6,5,5
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Pulmonary/Critical Care-CCM Track,Pulmonary Critical Care,1109156F1,0,0,0,0,0,0,1,1,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Adv Heart Failure/Transplant Card,Advanced Heart Failure and Transplant Cardiology,1109159S0,1,0,1,0,1,0,0,0,1,1,1,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Clinical Neurophysiology,Clinical Neurophysiology,1109187F0,3,1,0,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Vascular Neurology,Vascular Neurology,1109188F0,1,1,2,2,2,2,2,1,2,2,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Pelvic Med and Recon Surg/OB/GYN,Pelvic Medicine and Reconstructive Surgery,1109221F0,1,1,1,1,1,1,0,0,1,1,1,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Gynecologic Oncology,Gynecologic Oncology,1109225F0,0,0,0,0,1,1,1,1,1,1,1,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Gynecologic Oncology/Moffitt,Gynecologic Oncology,1109225F1,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Gynecologic Oncology/TGH,Gynecologic Oncology,1109225F2,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Maternal-Fetal Medicine,Maternal-Fetal Medicine,1109230F0,1,1,0,0,1,1,1,1,1,1,1,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Reproductive Endocrinology,Reproductive Endocrinology,1109235F0,1,1,1,1,1,1,0,0,1,1,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Forensic Pathology,Forensic Pathology,1109310F0,1,1,1,1,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Neonatal-Perinatal Medicine,Neonatal-Perinatal Medicine,1109329F0,3,3,3,1,2,2,3,3,2,2,2,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Spinal Cord Injury Medicine,Spinal Cord Injury Medicine,1109345F0,0,0,1,0,1,1,1,1,1,0,1,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Addiction Psychiatry,Addiction Psychiatry,1109401F0,0,0,2,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,1109405F0,0,0,0,0,0,0,3,0,3,2,3,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Consultation-Liaison Psychiatry,Consultation-Liaison Psychiatry,1109409F0,2,2,2,1,2,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Miami,Interventional Radiology/Rad Baptist Miami,Interventional Radiology,1109415F0,7,7,5,4,5,5,4,4,4,4,5,5
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Interventional Radiology/Rad Tampa,Interventional Radiology,1109415F1,2,0,2,2,2,1,2,2,2,2,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Neuroradiology,Neuroradiology,1109423F0,1,1,1,1,1,1,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Surgical Critical Care,Surgical Critical Care,1109442F0,3,2,2,2,2,0,2,2,2,2,2,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Surgical Oncology,Surgical Critical Care,1109446F0,5,5,5,5,5,5,4,4,4,4,4,4
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Vascular Surgery,Vascular Surgery,1109450F0,0,0,1,1,0,0,1,1,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Sleep Medicine,Sleep Medicine,1109520F0,2,2,2,2,2,2,2,2,2,1,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Pain Medicine,Pain Medicine,1109530F0,6,6,6,6,6,6,6,6,6,6,6,6
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1109540F0,4,2,4,4,4,4,4,4,4,2,4,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Clinical Ultrasound,Clinical Ultrasound,1109E01F0,2,2,2,2,1,1,1,1,1,1,1,1
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Interventional Pulmonology,Interventional Pulmonology,1109P49S0,0,0,0,0,0,0,1,1,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Breast Imaging,Breast Imaging,1109R02F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Emergency Radiology,Emergency Radiology,1109R04F0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Musculoskeletal Radiology,Musculoskeletal Radiology,1109R26F0,3,2,3,3,3,0,3,1,3,3,2,2
Specialty,West Kendall Baptist Hospital-FL,West Kendall Baptist Hospital,NOT,Miami,Miami,Sports Medicine (Fam Med),Sports Medicine,1538127F0,0,0,0,0,0,0,1,1,1,1,1,1
Specialty,HCA Florida JFK Hosp-U Miami-FL,HCA Florida JFK Hosp-U Miami,NOT,Atlantis,Atlantis,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1384540F0,0,0,0,0,0,0,0,0,0,0,2,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Hospital Medicine,Pediatric Hospital Medicine,1589H01F0,0,0,0,0,0,0,0,0,0,0,1,1
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Hospital Medicine,Pediatric Hospital Medicine,1110H01F0,0,0,0,0,0,0,0,0,0,0,1,1
